id,date,merchant,description,amount,category,subcategory,source_card,receipt_status,ramp_status,business_purpose,notes
EXP-2025-11-01-006,2025-11-01,DoorDash,DD Shay's - CA,22.25,Meals,Working Meals,Chase,pending,NOT_REIMBURSED,DoorDash delivery - Bay Area,Credit card statement
RCP-2025-11-01-001,2025-11-01,Jeffrey's Hamburgers,Jeffrey's San Mateo,114.75,Meals,Working Meals,Visa 2030,photo,NOT_REIMBURSED,Working lunch - San Mateo,42 S B Street - Tent #4
EXP-2025-11-02-001,2025-11-02,Anthropic,Claude API Usage,1500.58,Infrastructure,API Services,Amex,found,NOT_REIMBURSED,AI/LLM API for product development,
EXP-2025-11-02-002,2025-11-02,Delta Air Lines,Business Flight,866.97,Travel,Flights,Amex,found,NOT_REIMBURSED,Business travel,
EXP-2025-11-02-003,2025-11-02,HotelTonight,Hotel Zeppelin,491.00,Travel,Hotels,Chase,found,NOT_REIMBURSED,SF business trip accommodation,
BF-20251102-001,2025-11-02,Amazon,Amazon - Supplies,212.66,Equipment,Supplies,Amex,email_available,NOT_REIMBURSED,Business supplies,Backfill: AMAZON MARKEPLACE NA PA
EXP-2025-11-02-003,2025-11-02,Delta Air Lines,Flight Credit/Refund,-619.97,Travel,Flights,Amex,pending,NOT_REIMBURSED,eCredit applied to rebooking,Ticket 0062376771770 - MCO refund
EXP-2025-11-03-001,2025-11-03,OpenAI,ChatGPT Plus,217.75,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tools,
EXP-2025-11-03-002,2025-11-03,UseTusk.AI,AI Code Review,125.00,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tools,
EXP-2025-11-03-003,2025-11-03,Comcast/Xfinity,Internet Service,219.27,Infrastructure,Remote Work,Chase,pending,NOT_REIMBURSED,Remote work internet infrastructure,Monthly service
EXP-2025-11-03-004,2025-11-03,DoorDash,DD Anna's Taqueria - CA,12.17,Meals,Working Meals,Chase,pending,NOT_REIMBURSED,DoorDash delivery - Bay Area,Credit card statement
BF-20251103-001,2025-11-03,Spring,Spring - Restaurant,70.04,Meals,Restaurant,Chase,pending,NOT_REIMBURSED,Business restaurant,Backfill: TST*SPRING SHABU-SHABU B Brighton MA
EXP-2025-11-04-001,2025-11-04,DoorDash,Anna's Taqueria - Boston,22.83,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Workday delivery to 156 Western Ave Allston MA
EXP-2025-11-05-001,2025-11-05,Clipper,Caltrain/BART Transit,10.00,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business transit - SF Bay Area,Clipper card reload
EXP-2025-11-05-002,2025-11-05,Philz Coffee,Coffee - San Mateo,23.94,Meals,Coffee,Chase,found,NOT_REIMBURSED,Working coffee - San Mateo office,
EXP-2025-11-06-001,2025-11-06,Lyft,Rideshare CA,24.99,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston,
EXP-2025-11-06-002,2025-11-06,Blue Bottle,Coffee - San Mateo,14.50,Meals,Coffee,Chase,pending,NOT_REIMBURSED,Working coffee - San Mateo office,
EXP-2025-11-06-003,2025-11-06,Tang Bar,Lunch - San Mateo,59.42,Meals,Working Meals,Chase,pending,NOT_REIMBURSED,Working lunch - San Mateo,
EXP-2025-11-07-001,2025-11-07,Clipper,Caltrain/BART Transit,20.00,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business transit - SF Bay Area,Clipper card reload
EXP-2025-11-07-002,2025-11-07,Waymo,Rideshare SF,27.85,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - SF Bay Area,43 Mason St to 22nd Street
EXP-2025-11-07-003,2025-11-07,Lyft,Rideshare CA,46.73,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - SF Bay Area,3 rides
EXP-2025-11-07-004,2025-11-07,DoorDash,Life Alive Organic Cafe - Boston,34.40,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Evening delivery to 280 Western Ave Allston MA
EXP-2025-11-07-005,2025-11-07,Jeffreys Hamburgers,Lunch - San Mateo,25.51,Meals,Working Meals,Chase,pending,NOT_REIMBURSED,Working lunch - San Mateo area,
EXP-2025-11-08-001,2025-11-08,Apple Store,MacBook Pro,3558.31,Equipment,Computer,Chase,found,NOT_REIMBURSED,Development laptop,Boston Apple Store
EXP-2025-11-08-002,2025-11-08,Uber,Rideshare CA,20.85,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston/SF,
EXP-2025-11-08-003,2025-11-08,Lyft,Rideshare CA,2.12,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston,2 rides
EXP-2025-11-08-004,2025-11-08,Google Colab,AI Development Tools,10.88,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI/ML development platform,Monthly subscription
EXP-2025-11-08-005,2025-11-08,DoorDash,DD Rise Woodfire - CA,173.24,Meals,Team Meals,Chase,pending,NOT_REIMBURSED,DoorDash team delivery - Bay Area,Credit card statement
BF-20251108-001,2025-11-08,Sofra,Sofra - Restaurant,30.71,Meals,Restaurant,Chase,pending,NOT_REIMBURSED,Business restaurant,Backfill: TST*SOFRA - BRIGHTON ALL Allston MA
EXP-2025-11-09-001,2025-11-09,Uber,Rideshare CA,30.11,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston/SF,
EXP-2025-11-09-002,2025-11-09,Uber,Rideshare CA,15.70,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston/SF,
EXP-2025-11-09-003,2025-11-09,Lyft,Rideshare CA,9.42,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston,
EXP-2025-11-09-004,2025-11-09,DoorDash,DIG INN - Boston,46.84,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Evening delivery to 280 Western Ave Allston MA
RCP-2025-11-09-001,2025-11-09,Gyu-Kaku,Gyu-Kaku San Mateo Team Dinner,479.62,Meals,Team Meals,Credit,photo,NOT_REIMBURSED,Team dinner - Japanese BBQ,Tower Platter 4ppl - Michael D'Angelo signed
EXP-2025-11-10-001,2025-11-10,Anthropic,Claude API Usage,1500.22,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,
EXP-2025-11-10-001,2025-11-10,DoorDash,Anna's Taqueria - Boston,25.24,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Workday delivery to 280 Western Ave Allston MA
EXP-2025-11-10-002,2025-11-10,DoorDash,OTTO Pizza - Boston,32.98,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Late night delivery to 280 Western Ave Allston MA
EXP-2025-11-10-002,2025-11-10,Google One,Cloud Storage,21.76,Software,Cloud Storage,Chase,pending,NOT_REIMBURSED,Cloud storage for work files,Monthly subscription
RCP-2025-11-10-001,2025-11-10,Piacra Bar,Piacra Bar & Osteria San Mateo,246.39,Meals,Restaurant,Credit,photo,NOT_REIMBURSED,Business dinner,20 N B St San Mateo - Michael D'Angelo
RCP-2025-11-10-002,2025-11-10,九牛兰州拉面,Lanzhou Noodles San Mateo,100.16,Meals,Working Meals,Visa 2030,photo,NOT_REIMBURSED,Working lunch - San Mateo,Order #2159
EXP-2025-11-11-001,2025-11-11,DoorDash,DIG INN - Boston,31.55,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Workday delivery to 280 Western Ave Allston MA
EXP-2025-11-11-002,2025-11-11,DoorDash,DD Multiple Orders - CA,58.22,Meals,Working Meals,Chase,pending,NOT_REIMBURSED,DoorDash delivery - Bay Area,Credit card statement
BF-20251112-001,2025-11-12,Apple,Apple - Hardware,163.30,Equipment,Hardware,Chase,found,NOT_REIMBURSED,Business hardware,Backfill: APPLE.COM/BILL 866-712-7753 CA
EXP-2025-11-13-001,2025-11-13,Apple.com,Apple Equipment,3855.90,Equipment,Computer,Chase,found,NOT_REIMBURSED,Development equipment,
EXP-2025-11-13-002,2025-11-13,Perplexity.AI,Pro Subscription,21.78,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI research tools,
EXP-2025-11-13-001,2025-11-13,DoorDash,Perillas - Boston,22.14,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Workday delivery to 280 Western Ave Allston MA
EXP-2025-11-13-003,2025-11-13,Babelcloud/Gru.AI,AI Assistant Subscription,19.90,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tools,Monthly subscription
EXP-2025-11-14-001,2025-11-14,Framework,Framework Laptop,2257.00,Equipment,Computer,Chase,found,NOT_REIMBURSED,Development laptop,
EXP-2025-11-14-002,2025-11-14,Recruit Pro,Recruiting Tool,149.00,Software,HR Tools,Amex,found,NOT_REIMBURSED,Team hiring,
EXP-2025-11-14-003,2025-11-14,MBTA,Boston Transit,2.40,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business transit - Boston,
RCPT-20251114-DL1,2025-11-14,Delta Air Lines,Flight BOS-SFO-JFK Nov 16-20,287.99,Travel,Airlines,Amex,found,NOT_REIMBURSED,Business travel to SF office,"Confirmation G28NQA, eCredit applied ($866.97)"
EXP-2025-11-15-001,2025-11-15,Delta Air Lines,Business Flight,287.99,Travel,Flights,Amex,found,NOT_REIMBURSED,Business travel,
EXP-2025-11-15-002,2025-11-15,Delta Air Lines,Business Flight,518.97,Travel,Flights,Amex,found,NOT_REIMBURSED,Business travel,
EXP-2025-11-16-001,2025-11-16,Apple.com,Apple Equipment,2908.00,Equipment,Computer,Chase,found,NOT_REIMBURSED,Development equipment,
RCP-2025-11-16-001,2025-11-16,Tang Bar,Tang Bar San Mateo,35.00,Meals,Working Meals,Credit,photo,NOT_REIMBURSED,Working lunch - San Mateo,Order #140
EXP-2025-11-17-001,2025-11-17,HotelTonight,Hotel Catri,446.00,Travel,Hotels,Chase,found,NOT_REIMBURSED,SF business trip accommodation,
EXP-2025-11-17-002,2025-11-17,HotelTonight,Stanford Court,417.00,Travel,Hotels,Chase,found,NOT_REIMBURSED,SF business trip accommodation,
EXP-2025-11-17-003,2025-11-17,Lyft,Rideshare CA,16.97,Travel,Ground Transportation,Chase,pending,NOT_REIMBURSED,Business rideshare - Boston,
EXP-2025-11-17-003,2025-11-17,Philz Coffee,Coffee - San Mateo,13.63,Meals,Coffee,Chase,found,NOT_REIMBURSED,Working coffee - Philz San Mateo,Square receipt in Gmail
EXP-2025-11-18-001,2025-11-18,Anthropic,Claude API Usage,544.38,Infrastructure,API Services,Amex,found,NOT_REIMBURSED,AI/LLM API for product development,
EXP-2025-11-18-002,2025-11-18,DoorDash,Rise Woodfire - San Mateo,108.58,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Working meal - Promptfoo office,Delivered to 107 S B St San Mateo
EXP-2025-11-19-001,2025-11-19,DoorDash,Perillas - Boston,21.57,Meals,Working Meals,Chase,found,NOT_REIMBURSED,Solo working meal - Boston business trip,Workday delivery to 280 Western Ave Allston MA
EXP-2025-11-20-003,2025-11-20,Donut Delite,Coffee/Donuts - San Mateo,14.20,Meals,Coffee,Chase,found,NOT_REIMBURSED,Working coffee - Donut Delite San Mateo,Square receipt in Gmail
BF-20251120-001,2025-11-20,Amc,Amc - Other,27.99,Meals,Other,Amex,pending,NOT_REIMBURSED,Business other,Backfill: AMC 9640 ONLINE*9640LEAWOOD             KS
EXP-2025-11-20-c998aa,2025-11-20,HotelTonight Timbri SF,Hotel stay Nov 20-23 SF for work,555.00,Travel,Hotels,Chase Visa 2030,found,NOT_REIMBURSED,Business travel accommodation,Booking LP27VA - Timbri Curio Collection
EXP-2025-11-21-001,2025-11-21,Claude.ai,Pro Subscription,217.75,Software,AI Tools,Amex,pending,NOT_REIMBURSED,AI development tools,Amex stmt - CLAUDE.AI SUBSCRIPTION
EXP-2025-11-23-001,2025-11-23,NeurIPS,NeurIPS 2025 Industry Registration,1200.00,Events,Conferences,Chase,found,NOT_REIMBURSED,AI/ML conference - San Diego Dec 2-7,Industry pass $650 + Workshops $550 - Visa ****2030 - PDF verified
EXP-2025-11-24-001,2025-11-24,Delta Air Lines,Flight JFK→SLC→SAN Dec 1,588.18,Travel,Flights,Amex,pending,NOT_REIMBURSED,Business travel - NeurIPS,Ticket 00623824001765 - Amex stmt
RCP-2025-11-24-001,2025-11-24,Tang Bar,Tang Bar San Mateo,110.27,Meals,Working Meals,Visa 2030,photo,NOT_REIMBURSED,Working lunch - San Mateo,Order #161
EXP-2025-11-25-001,2025-11-25,Delta Air Lines,Flight SFO→SLC→SAN Dec 1,369.18,Travel,Flights,Amex,pending,NOT_REIMBURSED,Business travel - NeurIPS,Ticket 00623827752166 - Amex stmt
EXP-2025-11-25-002,2025-11-25,Delta Air Lines,Flight Change JFK→SFO Nov 30,280.30,Travel,Flights,Amex,pending,NOT_REIMBURSED,Business travel - additional collection,Ticket 0062382400176 - Amex stmt
EXP-2025-11-25-003,2025-11-25,ElevenLabs,AI Voice Generation Nov,23.95,Software,AI Tools,Amex,pending,NOT_REIMBURSED,AI voice generation for demos,Amex stmt - ELEVENLABS.IO
EXP-2025-11-26-001,2025-11-26,Anthropic,Claude API Usage,1500.72,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,Added from Amex statement
EXP-2025-11-29-001,2025-11-29,Anthropic,Claude API Usage,545.78,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,Added from Amex statement
EXP-2025-12-01-001,2025-12-01,Delta Air Lines,Flight SAN→JFK Dec 7,378.48,Travel,Flights,Amex,pending,NOT_REIMBURSED,Business travel - return from NeurIPS,Ticket 00623844268412 - Amex stmt
EXP-2025-12-02-001,2025-12-02,Alaska Airlines,Roundtrip SAN↔SFO during NeurIPS,341.60,Travel,Flights,Chase,found,NOT_REIMBURSED,Business travel during NeurIPS conference,Conf MJHZXG - RT Dec 2 SAN→SFO + Dec 4 SFO→SAN - Visa ****4479 verified
EXP-2025-12-02-002,2025-12-02,San Diego Convention Center,NeurIPS Conference Expenses,25.86,Events,Conferences,Chase,pending,NOT_REIMBURSED,Expenses at NeurIPS venue,Chase stmt - $6.46 + $2.16 + $17.24 combined
EXP-2025-12-02-003,2025-12-02,Taco Stand Downtown,Dinner San Diego during NeurIPS,25.61,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST*TACO STAND DOWNTOWN
EXP-2025-12-03-001,2025-12-03,OpenAI,ChatGPT Plus Subscription,217.75,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tools,Chase stmt verified - OPENAI *CHATGPT SUBSCR
EXP-2025-12-03-002,2025-12-03,Comcast/Xfinity,Internet Service December,219.27,Infrastructure,Remote Work,Chase,pending,NOT_REIMBURSED,Remote work internet infrastructure,Chase stmt verified - Monthly service
EXP-2025-12-03-003,2025-12-03,UseTusk.AI,AI Development Tool,125.00,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tooling,Chase stmt verified - USETUSK.AI
EXP-2025-12-05-001,2025-12-05,Southwest Airlines,Flight SAN→OAK + EarlyBird from NeurIPS,363.30,Travel,Flights,Chase,found,NOT_REIMBURSED,Business travel - Return from NeurIPS,Conf C5KSJT - $333.30 fare + $30 EarlyBird - Chase stmt verified
EXP-2025-12-05-002,2025-12-05,Smoking Gun SD,Drinks San Diego during NeurIPS,6.72,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST*SMOKING GUN
EXP-2025-12-06-001,2025-12-06,Sheraton Marina SD,Meal San Diego during NeurIPS,5.94,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - SHERATON MARINA F&B
EXP-2025-12-06-002,2025-12-06,La Puerta SD,Dinner San Diego during NeurIPS,40.00,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST*LA PUERTA
EXP-2025-12-06-003,2025-12-06,Taqueria Los Chuchys,Dinner San Diego during NeurIPS,66.01,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - group meal
EXP-2025-12-07-25875a,2025-12-07,HotelTonight Catrina Hotel,Hotel stay Dec 7-8 San Mateo for work,95.00,Travel,Hotels,Chase Visa 2030,found,NOT_REIMBURSED,Business travel accommodation,Booking EK29N3
EXP-2025-12-07-001,2025-12-07,Anthropic,Claude API Usage,435.75,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,Added from Amex statement
EXP-2025-12-07-002,2025-12-07,Houston Hot Chicken SD,Meal San Diego during NeurIPS,21.17,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST* HOUSTON HOT CHICKEN
EXP-2025-12-07-003,2025-12-07,Prince Street Pizza SD,Meal San Diego during NeurIPS,13.19,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST* PRINCE STREET PIZZA
EXP-2025-12-07-004,2025-12-07,Smoking Gun SD,Drinks San Diego during NeurIPS,5.61,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - TST*SMOKING GUN
EXP-2025-12-08-001,2025-12-08,HotelTonight Le Méridien,Hotel San Diego NeurIPS Dec 7-8,145.00,Travel,Hotels,Chase,pending,NOT_REIMBURSED,Business travel - NeurIPS conference,Chase stmt verified - HOTELTONIGHT*LE MERIDI
EXP-2025-12-08-002,2025-12-08,Novecientos Grados SD,Meal San Diego during NeurIPS,36.17,Meals,Business Meals,Chase,pending,NOT_REIMBURSED,Meals during NeurIPS conference,Chase stmt - SAN NOVECIENTOS GRADOS
EXP-2025-12-08-003,2025-12-08,Google Colab,Cloud Compute,10.88,Software,Cloud Services,Chase,pending,NOT_REIMBURSED,AI/ML development compute,Chase stmt - GOOGLE *Colab
EXP-2025-12-08-004,2025-12-08,Hotels.com,Club Quarters Hotel,448.20,Travel,Hotels,Amex,pending,NOT_REIMBURSED,Business travel accommodation,Amex stmt - HOTELCOM73322074356650
RCP-2025-12-08-001,2025-12-08,No.5 House,No.5 House San Mateo,71.03,Meals,Working Meals,Visa,photo,NOT_REIMBURSED,Working lunch - San Mateo,5 S Ellsworth Ave - Dangelo Michael
EXP-2025-12-09-001,2025-12-09,Delta Air Lines,Flight JFK↔SFO Dec 14 RT,617.97,Travel,Flights,Amex,pending,NOT_REIMBURSED,Business travel - SF office,Ticket 00623869722464 - Amex stmt
EXP-2025-12-10-001,2025-12-10,Anthropic,Claude API Usage,435.89,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,Added from Amex statement
EXP-2025-12-10-002,2025-12-10,Zoom,Zoom Team/Annual Subscription,2418.90,Software,Video Conferencing,Chase,pending,NOT_REIMBURSED,Business video conferencing platform,Chase stmt verified - ZOOM.COM 888-799-966 San Jose CA
EXP-2025-12-10-003,2025-12-10,Google One,Cloud Storage,21.76,Software,Cloud Services,Chase,pending,NOT_REIMBURSED,Cloud storage for business,Chase stmt - GOOGLE *Google One
EXP-2025-12-11-001,2025-12-11,Adobe,Creative Cloud Subscription,16.30,Software,Design Tools,Chase,pending,NOT_REIMBURSED,Design and content tools,Chase stmt - ADOBE *800-833-6687
EXP-2025-12-11-002,2025-12-11,Claude.ai,Pro Subscription,217.75,Software,AI Tools,Amex,pending,NOT_REIMBURSED,AI development tools,Amex stmt - CLAUDE.AI SUBSCRIPTION
EXP-2025-12-12-001,2025-12-12,Zoom,Zoom Additional Services,874.78,Software,Video Conferencing,Chase,pending,NOT_REIMBURSED,Business video conferencing,Chase stmt verified - ZOOM.COM 888-799-966 San Jose CA
EXP-2025-12-13-001,2025-12-13,Perplexity AI,AI Research Tool,21.78,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI research and development,Chase stmt - WWW.PERPLEXITY.AI
EXP-2025-12-13-002,2025-12-13,GRU.AI/Babelcloud,AI Development Tool,19.90,Software,AI Tools,Chase,pending,NOT_REIMBURSED,AI development tooling,Chase stmt - BABELCLOUD INC
EXP-2025-12-13-003,2025-12-13,Squarespace,Domain Renewal,20.00,Infrastructure,Web Services,Chase,pending,NOT_REIMBURSED,Business domain/website,Chase stmt - SQSP* DOMAIN
EXP-2025-12-14-001,2025-12-14,Recruit Pro,Recruiting Tool Dec,149.00,Software,HR Tools,Amex,pending,NOT_REIMBURSED,Team hiring - Wellfound,Amex stmt - RECRUIT PRO LONG ISLAND CITY
EXP-2025-12-18-001,2025-12-18,Hotels.com,Club Quarters Hotel,102.63,Travel,Hotels,Amex,pending,NOT_REIMBURSED,Business travel accommodation,Amex stmt - HOTELCOM73329862006439
EXP-2025-12-19-001,2025-12-19,Hotels.com,Hotel Booking,431.94,Travel,Hotels,Amex,pending,NOT_REIMBURSED,Business travel accommodation,Amex stmt - HOTELCOM73330997844005
EXP-2025-12-20-001,2025-12-20,Anthropic,Claude API Usage,1634.18,Infrastructure,API Services,Amex,pending,NOT_REIMBURSED,AI/LLM API for product development,Amex stmt - large API usage charge
EXP-2025-12-21-001,2025-12-21,Claude.ai,Pro Subscription,217.75,Software,AI Tools,Amex,pending,NOT_REIMBURSED,AI development tools,Amex stmt - CLAUDE.AI SUBSCRIPTION
EXP-2025-12-25-001,2025-12-25,ElevenLabs,AI Voice Generation Dec,23.95,Software,AI Tools,Amex,pending,NOT_REIMBURSED,AI voice generation for demos,Amex stmt - ELEVENLABS.IO
EXP-2025-12-31-001,2025-12-31,Google Cloud,GCP Infrastructure Dec,10000.00,Infrastructure,Cloud Services,Amex,pending,NOT_REIMBURSED,Cloud infrastructure for Promptfoo,Amex stmt - GOOGLE*CLOUD 6RMZGN
EXP-2026-01-01-001,2026-01-01,Google Cloud,GCP Infrastructure Jan,4672.97,Infrastructure,Cloud Services,Amex,pending,NOT_REIMBURSED,Cloud infrastructure for Promptfoo,Amex stmt - GOOGLE*CLOUD N9XR9F
